gender,age,country,results_count,effective_sample_size,vaccine_accept_yes,vaccine_accept_no,vaccine_accept_dontknow,mismatch_index,distancing_familiarity_I-have-heard-of-it-and-have-some-idea-of-what-it-means,distancing_familiarity_I-have-heard-of-it-and-know-what-it-means,distancing_familiarity_I-have-heard-of-it-but-do-not-know-what-it-means,distancing_familiarity_I-have-not-heard-of-it,effect_mask_Extremely-effective,effect_mask_Moderately-effective,effect_mask_Not-effective-at-all,effect_mask_Slightly-effective,effect_mask_Very-effective,community_risk_index_Extremely-dangerous,community_risk_index_Moderately-dangerous,community_risk_index_Not-at-all-dangerous,community_risk_index_Slightly-dangerous,community_risk_index_Very-dangerous,restaurants_everyone-has-to-pass-a-temperature-check_Doesn't-affect-my-actions,restaurants_everyone-has-to-pass-a-temperature-check_Less-likely-to-visit,restaurants_everyone-has-to-pass-a-temperature-check_More-likely-to-visit,restaurants_everyone-has-to-wear-a-mask_Doesn't-affect-my-actions,restaurants_everyone-has-to-wear-a-mask_Less-likely-to-visit,restaurants_everyone-has-to-wear-a-mask_More-likely-to-visit,restaurants_has-additional-hand-washing-stations_Doesn't-affect-my-actions,restaurants_has-additional-hand-washing-stations_Less-likely-to-visit,restaurants_has-additional-hand-washing-stations_More-likely-to-visit,restaurants_operating-at-limited-capacity_Doesn't-affect-my-actions,restaurants_operating-at-limited-capacity_Less-likely-to-visit,restaurants_operating-at-limited-capacity_More-likely-to-visit,retail_everyone-has-to-pass-a-temperature-check_Doesn't-affect-my-actions,retail_everyone-has-to-pass-a-temperature-check_Less-likely-to-visit,retail_everyone-has-to-pass-a-temperature-check_More-likely-to-visit,retail_everyone-has-to-wear-a-mask_Doesn't-affect-my-actions,retail_everyone-has-to-wear-a-mask_Less-likely-to-visit,retail_everyone-has-to-wear-a-mask_More-likely-to-visit,retail_has-additional-hand-washing-stations_Doesn't-affect-my-actions,retail_has-additional-hand-washing-stations_Less-likely-to-visit,retail_has-additional-hand-washing-stations_More-likely-to-visit,retail_operating-at-limited-capacity_Doesn't-affect-my-actions,retail_operating-at-limited-capacity_Less-likely-to-visit,retail_operating-at-limited-capacity_More-likely-to-visit,health_everyone-has-to-pass-a-temperature-check_Doesn't-affect-my-actions,health_everyone-has-to-pass-a-temperature-check_Less-likely-to-visit,health_everyone-has-to-pass-a-temperature-check_More-likely-to-visit,health_everyone-has-to-wear-a-mask_Doesn't-affect-my-actions,health_everyone-has-to-wear-a-mask_Less-likely-to-visit,health_everyone-has-to-wear-a-mask_More-likely-to-visit,health_has-additional-hand-washing-stations_Doesn't-affect-my-actions,health_has-additional-hand-washing-stations_Less-likely-to-visit,health_has-additional-hand-washing-stations_More-likely-to-visit,health_operating-at-limited-capacity_Doesn't-affect-my-actions,health_operating-at-limited-capacity_Less-likely-to-visit,health_operating-at-limited-capacity_More-likely-to-visit,worship_everyone-has-to-pass-a-temperature-check_Doesn't-affect-my-actions,worship_everyone-has-to-pass-a-temperature-check_Less-likely-to-visit,worship_everyone-has-to-pass-a-temperature-check_More-likely-to-visit,worship_everyone-has-to-wear-a-mask_Doesn't-affect-my-actions,worship_everyone-has-to-wear-a-mask_Less-likely-to-visit,worship_everyone-has-to-wear-a-mask_More-likely-to-visit,worship_has-additional-hand-washing-stations_Doesn't-affect-my-actions,worship_has-additional-hand-washing-stations_Less-likely-to-visit,worship_has-additional-hand-washing-stations_More-likely-to-visit,worship_operating-at-limited-capacity_Doesn't-affect-my-actions,worship_operating-at-limited-capacity_Less-likely-to-visit,worship_operating-at-limited-capacity_More-likely-to-visit,locations_would_attend_health-care-facilities_No,locations_would_attend_health-care-facilities_Yes,locations_would_attend_parks-and-beaches_No,locations_would_attend_parks-and-beaches_Yes,locations_would_attend_performances-and-sporting-events_No,locations_would_attend_performances-and-sporting-events_Yes,locations_would_attend_places-of-employment_No,locations_would_attend_places-of-employment_Yes,locations_would_attend_places-of-worship_No,locations_would_attend_places-of-worship_Yes,locations_would_attend_restaurants_No,locations_would_attend_restaurants_Yes,locations_would_attend_retail-shops_No,locations_would_attend_retail-shops_Yes,locations_would_attend_schools_No,locations_would_attend_schools_Yes,measures_taken_avoid-sick_No,measures_taken_avoid-sick_Yes,measures_taken_avoid-touching-face_No,measures_taken_avoid-touching-face_Yes,measures_taken_caution-opening-mail_No,measures_taken_caution-opening-mail_Yes,measures_taken_cleaning-or-disinfecting-a-mobile-phone_No,measures_taken_cleaning-or-disinfecting-a-mobile-phone_Yes,measures_taken_cleaning-or-disinfecting-surfaces_No,measures_taken_cleaning-or-disinfecting-surfaces_Yes,measures_taken_cover-coughs_No,measures_taken_cover-coughs_Yes,measures_taken_eating-garlic_No,measures_taken_eating-garlic_Yes,measures_taken_getting-the-flu-vaccine_No,measures_taken_getting-the-flu-vaccine_Yes,measures_taken_isolation_No,measures_taken_isolation_Yes,measures_taken_meter-distance_No,measures_taken_meter-distance_Yes,measures_taken_none-of-these_No,measures_taken_none-of-these_Yes,measures_taken_taking-herbal-supplements_No,measures_taken_taking-herbal-supplements_Yes,measures_taken_using-antibiotics_No,measures_taken_using-antibiotics_Yes,measures_taken_using-homeopathic-remedies_No,measures_taken_using-homeopathic-remedies_Yes,measures_taken_washing-hands_No,measures_taken_washing-hands_Yes,measures_taken_wearing-a-face-mask-or-covering_No,measures_taken_wearing-a-face-mask-or-covering_Yes,news_sources_government-health-authorities_No,news_sources_government-health-authorities_Yes,news_sources_journalists_No,news_sources_journalists_Yes,news_sources_local-health-workers_No,news_sources_local-health-workers_Yes,news_sources_ordinary-people-i-dont-know-personally_No,news_sources_ordinary-people-i-dont-know-personally_Yes,news_sources_ordinary-people-i-know-personally_No,news_sources_ordinary-people-i-know-personally_Yes,news_sources_politicians_No,news_sources_politicians_Yes,news_sources_scientists_No,news_sources_scientists_Yes,news_sources_world-health-organization_No,news_sources_world-health-organization_Yes,news_mediums_messaging-apps_No,news_mediums_messaging-apps_Yes,news_mediums_newspapers_No,news_mediums_newspapers_Yes,news_mediums_online-sources_No,news_mediums_online-sources_Yes,news_mediums_radio_No,news_mediums_radio_Yes,news_mediums_television_No,news_mediums_television_Yes
all,all,BD,33234,7080.056,0.8223086137796332,0.0678966386172613,0.10979474760311382,11.751,0.198,0.697,0.04,0.065,0.438,0.151,0.023,0.045,0.343,0.189,0.261,0.076,0.144,0.33,0.16621308186562783,0.3495587601592631,0.4842281579751091,0.13152640160669257,0.3859374190236719,0.4825361793696348,0.12943258646150924,0.3084481308976782,0.5621192826408125,0.15373672903544564,0.5857420298375173,0.2605212411270375,0.16175509951414174,0.2976925194122575,0.5405523810736008,0.12787973272964898,0.26131783605061254,0.6108024312197396,0.15169961905660184,0.2312850021002745,0.6170153788431257,0.17474910064138013,0.5015485177922606,0.32370238156635994,0.15007621681404607,0.24628022840223412,0.6036435547837201,0.1206478750296184,0.2683382137252266,0.6110139112451556,0.12121492524392088,0.22013464184845066,0.6586504329076286,0.17131227073465796,0.49324701230168333,0.33544071696365857,0.19688186390815723,0.3046922357375586,0.4984259003542846,0.1645498452453317,0.3108469922389288,0.5246031625157412,0.16320286324832697,0.2530775319998349,0.583719604751839,0.1834841796144975,0.5086590475332283,0.30785677285227525,0.534,0.466,0.826,0.174,0.893,0.107,0.56,0.44,0.754,0.246,0.67,0.33,0.516,0.484,0.841,0.159,0.381,0.619,0.367,0.633,0.604,0.396,0.503,0.497,0.476,0.524,0.319,0.681,0.567,0.433,0.93,0.07,0.725,0.275,0.468,0.532,0.958,0.042,0.872,0.128,0.922,0.078,0.895,0.105,0.222,0.778,0.177,0.823,0.467,0.533,0.54,0.46,0.698,0.302,0.804,0.196,0.594,0.406,0.855,0.145,0.603,0.397,0.469,0.531,0.672,0.328,0.523,0.477,0.177,0.823,0.874,0.126,0.265,0.735
all,all,IT,38470,19742.149,0.6163360436756338,0.15302151558324947,0.23064244074111426,14.512,0.042,0.941,0.008,0.009,0.485,0.117,0.012,0.021,0.365,0.086,0.446,0.024,0.212,0.232,0.16563123428730536,0.06447783536629657,0.7698909303463999,0.0811220279890071,0.06072337278038053,0.8581545992306142,0.08026347196379703,0.03033797531143408,0.8893985527247694,0.10937630591240206,0.0867906750537141,0.8038330190338849,0.20261394577108735,0.07261318549175735,0.7247728687371583,0.06078486022186108,0.034275372910074944,0.9049397668680619,0.09980841295244722,0.02645892884682625,0.8737326582007261,0.12968217970582083,0.08241746829359123,0.7879003520005893,0.10318392738220976,0.037747683456332906,0.8590683891614604,0.045863844552815294,0.03316148490138286,0.9209746705458023,0.07223161757542368,0.021715936635008027,0.9060524457895699,0.11221145625884967,0.07465977712272567,0.8131287666184269,0.2109760860235742,0.07548134196827204,0.7135425720081554,0.11132970334178777,0.06160959870084784,0.8270606979573659,0.13648151058640018,0.04961646306399018,0.8139020263496113,0.1854180059433909,0.13081549999116684,0.6837664940654434,0.525,0.475,0.51,0.49,0.77,0.23,0.515,0.485,0.738,0.262,0.435,0.565,0.359,0.641,0.768,0.232,0.353,0.647,0.411,0.589,0.825,0.175,0.632,0.368,0.463,0.537,0.352,0.648,0.967,0.033,0.888,0.112,0.84,0.16,0.158,0.842,0.989,0.011,0.955,0.045,0.99,0.01,0.981,0.019,0.113,0.887,0.059,0.941,0.541,0.459,0.335,0.665,0.725,0.275,0.904,0.096,0.739,0.261,0.715,0.285,0.401,0.599,0.666,0.334,0.88,0.12,0.61,0.39,0.184,0.816,0.723,0.277,0.286,0.714
all,all,AZ,4042,2569.259,0.29040209082018004,0.4202963442534692,0.28930156492634923,6.708,0.152,0.745,0.033,0.07,0.24,0.316,0.055,0.092,0.296,0.146,0.341,0.047,0.1,0.366,0.1989410189706809,0.24012218267028793,0.5609367983590313,0.19074398918667304,0.3217914417419569,0.4874645690713699,0.21179176895450488,0.2286677874654305,0.5595404435800648,0.2027004230770251,0.4371534694009097,0.3601461075220651,0.22942349581333804,0.17637356782033295,0.594202936366329,0.23673265622896833,0.15587088751367492,0.6073964562573568,0.20718729435640806,0.16077163167315153,0.6320410739704406,0.23618266877384067,0.32794052086262715,0.43587681036353226,0.21749301166087798,0.22166831767248074,0.5608386706666415,0.24071190766089745,0.19625789372541053,0.5630301986136922,0.20312349905863725,0.158988037131115,0.6378884638102478,0.24654305577291655,0.3802029728956651,0.37325397133141874,0.2808354014562436,0.31881656854907153,0.40034802999468494,0.2942036428722853,0.3226203644997085,0.3831759926280063,0.2973303655221732,0.24971151682523304,0.45295811765259375,0.32913963333792484,0.4355926693869203,0.23526769727515467,0.689,0.311,0.612,0.388,0.854,0.146,0.66,0.34,0.864,0.136,0.721,0.279,0.569,0.431,0.84,0.16,0.448,0.552,0.48,0.52,0.8,0.2,0.531,0.469,0.61,0.39,0.389,0.611,0.637,0.363,0.964,0.036,0.724,0.276,0.433,0.567,0.957,0.043,0.843,0.157,0.897,0.103,0.945,0.055,0.186,0.814,0.223,0.777,0.628,0.372,0.726,0.274,0.71,0.29,0.834,0.166,0.637,0.363,0.851,0.149,0.564,0.436,0.694,0.306,0.866,0.134,0.94,0.06,0.228,0.772,0.897,0.103,0.365,0.635
all,all,ZA,6317,3681.357,0.6051859516750256,0.19895790923610893,0.19585613908886348,21.179,0.093,0.85,0.028,0.029,0.477,0.149,0.032,0.039,0.303,0.309,0.219,0.026,0.099,0.347,0.1347815709274445,0.21192361372523053,0.6532948153473249,0.12682064279188007,0.26312499911097614,0.6100543580971439,0.15915131013119804,0.19158409130202395,0.6492645985667784,0.20037493163348227,0.47698175180107927,0.3226433165654385,0.14691587528421435,0.11682030412809505,0.7362638205876907,0.08667064191296882,0.14566195053875539,0.7676674075482756,0.11818482538985102,0.10695153825709504,0.7748636363530541,0.19299809315245303,0.3613303750197394,0.4456715318278078,0.13832797389951745,0.09217418495001808,0.7694978411504646,0.09294395245116557,0.16914227135565557,0.7379137761931791,0.09435949646621786,0.11074801082102297,0.7948924927127594,0.15888375173763133,0.41156702363360415,0.4295492246287644,0.16469501432896547,0.2916752791366316,0.5436297065344027,0.17149425928081555,0.3161170745290916,0.5123886661900927,0.20447193674978703,0.2610499204138615,0.5344781428363512,0.2175261641146929,0.44983845563274455,0.3326353802525626,0.513,0.487,0.691,0.309,0.825,0.175,0.49,0.51,0.605,0.395,0.612,0.388,0.407,0.593,0.721,0.279,0.232,0.768,0.346,0.654,0.714,0.286,0.537,0.463,0.329,0.671,0.183,0.817,0.64,0.36,0.869,0.131,0.661,0.339,0.182,0.818,0.987,0.013,0.698,0.302,0.879,0.121,0.793,0.207,0.108,0.892,0.063,0.937,0.449,0.551,0.575,0.425,0.619,0.381,0.72,0.28,0.46,0.54,0.642,0.358,0.605,0.395,0.564,0.436,0.546,0.454,0.676,0.324,0.233,0.767,0.441,0.559,0.221,0.779
all,all,UY,5520,3178.062,0.5619425403609524,0.17761048885543887,0.26044697078360807,9.608,0.054,0.926,0.008,0.012,0.368,0.156,0.021,0.036,0.42,0.143,0.32,0.04,0.126,0.37,0.2608255776902141,0.1671733009700285,0.5720011213397572,0.15856257352104253,0.2771116374050935,0.5643257890738637,0.2041986998821306,0.15532527826476836,0.6404760218531012,0.13666784498055787,0.4078693778475733,0.45546277717186884,0.26320326790955256,0.10027342127565365,0.6365233108147939,0.1486343013200884,0.12520673560526727,0.7261589630746443,0.24940392720042495,0.09131884489399879,0.6592772279055763,0.20272172239949732,0.29214113091491145,0.5051371466855913,0.17102639750571982,0.07745060997688842,0.7515229925173917,0.10163658313494182,0.1456570374556006,0.752706379409458,0.15998573204015581,0.0787053682867409,0.7613088996731034,0.14565576431367747,0.35772054616293836,0.4966236895233845,0.24563912571649735,0.284809178167581,0.46955169611592185,0.20471662466949386,0.33534527909543577,0.4599380962350703,0.23363252212217164,0.23279832688604973,0.5335691509917788,0.15910287510577664,0.5582021861800481,0.28269493871417517,0.594,0.406,0.518,0.482,0.8,0.2,0.558,0.442,0.923,0.077,0.773,0.227,0.664,0.336,0.72,0.28,0.33,0.67,0.417,0.583,0.758,0.242,0.602,0.398,0.403,0.597,0.266,0.734,0.901,0.099,0.76,0.24,0.736,0.264,0.25,0.75,0.98,0.02,0.98,0.02,0.991,0.009,0.982,0.018,0.148,0.852,0.076,0.924,0.444,0.556,0.297,0.703,0.673,0.327,0.869,0.131,0.669,0.331,0.618,0.382,0.5,0.5,0.734,0.266,0.797,0.203,0.773,0.227,0.349,0.651,0.617,0.383,0.121,0.879
all,all,AR,35986,19583.749,0.6664407771468941,0.12841174056481314,0.20514748228830318,10.875,0.09,0.863,0.017,0.029,0.318,0.175,0.023,0.045,0.438,0.179,0.27,0.04,0.105,0.406,0.18134748435888445,0.2448802968858738,0.5737722187552415,0.16037340550031878,0.31512097339192396,0.5245056211077573,0.17563658995290626,0.21831756533875946,0.6060458447083334,0.140309562204179,0.43430169866979285,0.42538873912602837,0.22932880276485787,0.11634209710839769,0.6543291001267427,0.13557396926586168,0.17025193810308817,0.6941740926310482,0.23461195447361383,0.09863309468634616,0.6667549508400391,0.18931108473006017,0.32636137350717337,0.48432754176276516,0.1643925468962572,0.11708189558424853,0.7185255575194943,0.11626928590872021,0.16166250143419547,0.7220682126570834,0.16040912782155986,0.11059818541752635,0.7289926867609141,0.15176030849765407,0.35686541786264514,0.49137427363969927,0.23564485246574257,0.31028763169037715,0.4540675158438796,0.18547848230070105,0.36736527118837403,0.4471562465109238,0.23063456669280302,0.29263076489278245,0.4767346684144144,0.17770795711598256,0.533420402716299,0.2888716401677174,0.578,0.422,0.585,0.415,0.852,0.148,0.551,0.449,0.867,0.133,0.752,0.248,0.611,0.389,0.839,0.161,0.329,0.671,0.367,0.633,0.627,0.373,0.467,0.533,0.298,0.702,0.272,0.728,0.924,0.076,0.811,0.189,0.632,0.368,0.191,0.809,0.981,0.019,0.976,0.024,0.975,0.025,0.965,0.035,0.147,0.853,0.084,0.916,0.596,0.404,0.278,0.722,0.635,0.365,0.84,0.16,0.636,0.364,0.697,0.303,0.527,0.473,0.758,0.242,0.832,0.168,0.748,0.252,0.34,0.66,0.629,0.371,0.14,0.86
all,all,KH,4519,1179.341,0.7347831721872317,0.0961706819882909,0.16904614582448277,8.735,0.189,0.693,0.052,0.066,0.274,0.215,0.031,0.046,0.434,0.291,0.194,0.086,0.154,0.276,0.09821911907292778,0.2477686061186008,0.6540122748084718,0.12964048414948934,0.2860034949417565,0.5843560209087543,0.11551863240586908,0.1794679395383646,0.7050134280557667,0.1707958212904047,0.5723511825326247,0.2568529961769705,0.1235650504015963,0.31043411055609754,0.5660008390423062,0.2827210182966589,0.224024858273715,0.4932541234296259,0.16883179170887133,0.2285081989857154,0.6026600093054132,0.25586154742525963,0.44665529373675106,0.29748315883798915,0.06420932403445204,0.2044221406140838,0.7313685353514642,0.12559450570336145,0.16846818797580337,0.705937306320835,0.09768690011074599,0.1369358729123457,0.7653772269769081,0.26019802839892187,0.39353554613939723,0.3462664254616807,0.22169939264584393,0.3352124833282567,0.4430881240258995,0.18674513509051677,0.4750781042536009,0.33817676065588237,0.1579277239495054,0.4207820418764282,0.4212902341740663,0.16747470730458405,0.49185974831642876,0.3406655443789871,0.675,0.325,0.752,0.248,0.834,0.166,0.55,0.45,0.837,0.163,0.514,0.486,0.56,0.44,0.689,0.311,0.467,0.533,0.536,0.464,0.719,0.281,0.555,0.445,0.44,0.56,0.392,0.608,0.851,0.149,0.897,0.103,0.756,0.244,0.395,0.605,0.945,0.055,0.92,0.08,0.931,0.069,0.896,0.104,0.234,0.766,0.242,0.758,0.437,0.563,0.664,0.336,0.621,0.379,0.873,0.127,0.779,0.221,0.797,0.203,0.701,0.299,0.538,0.462,0.642,0.358,0.803,0.197,0.122,0.878,0.792,0.208,0.618,0.382
all,all,GH,5558,2548.178,0.5570460753470339,0.2462186105504905,0.1967353141024745,19.894,0.151,0.763,0.039,0.047,0.444,0.107,0.022,0.022,0.405,0.169,0.212,0.095,0.171,0.352,0.07085706413037769,0.2971439834812299,0.6319989523883925,0.0641967608367506,0.28278011484354265,0.6530231243197072,0.03259040706475299,0.244898584873761,0.7225110080614864,0.04928104268023521,0.6204280313919208,0.3302909259278438,0.059124256952908766,0.15075158615408712,0.7901241568930045,0.04159560390663434,0.21648853105935456,0.7419158650340114,0.04075840507706655,0.15340746984484369,0.8058341250780903,0.07646065203603047,0.5140878849669154,0.4094514629970539,0.06412449014494295,0.13721672674886334,0.7986587831061938,0.04711367505708835,0.15885612577895042,0.7940301991639613,0.05811665189649227,0.15434987873985764,0.7875334693636498,0.10485301215422069,0.4955746173323181,0.39957237051346134,0.08000383455437456,0.16106350069671593,0.7589326647489094,0.06454049424274763,0.15069474242509978,0.7847647633321525,0.06528504254481347,0.15325606244328308,0.7814588950119036,0.06730199254120105,0.416968991231728,0.5157290162270708,0.558,0.442,0.861,0.139,0.836,0.164,0.592,0.408,0.37,0.63,0.779,0.221,0.585,0.415,0.616,0.384,0.326,0.674,0.334,0.666,0.694,0.306,0.503,0.497,0.513,0.487,0.164,0.836,0.626,0.374,0.964,0.036,0.798,0.202,0.31,0.69,0.986,0.014,0.82,0.18,0.817,0.183,0.878,0.122,0.135,0.865,0.11,0.89,0.379,0.621,0.336,0.664,0.543,0.457,0.746,0.254,0.544,0.456,0.576,0.424,0.508,0.492,0.481,0.519,0.477,0.523,0.657,0.343,0.203,0.797,0.322,0.678,0.165,0.835
all,all,UA,5641,2502.848,0.3637220044401464,0.33812526751525585,0.29815272804459725,8.77,0.216,0.658,0.057,0.069,0.111,0.409,0.085,0.151,0.244,0.084,0.448,0.05,0.076,0.342,0.26305017183472557,0.22670499238852038,0.5102448357767543,0.2823141887016916,0.29536251915127154,0.4223232921470372,0.2950058010128953,0.20493495261951772,0.5000592463675869,0.2431044984636426,0.33978412752840703,0.4171113740079503,0.42572067729203683,0.04874811319333554,0.5255312095146273,0.2438213236991862,0.12583802110787948,0.6303406551929343,0.3757165408748217,0.046818797248107336,0.577464661877071,0.3212393766904356,0.19733893762769583,0.48142168568186855,0.3458104893343807,0.0961687008706993,0.5580208097949201,0.3245500442892389,0.0979400129497289,0.5775099427610322,0.33674520823122317,0.10234104881328428,0.5609137429554926,0.37845855177676613,0.2373146002309052,0.38422684799232865,0.28333832169811657,0.342269605854642,0.3743920724472413,0.2539853508809252,0.3799497078670652,0.36606494125200933,0.27142060299923254,0.32106674846578964,0.40751264853497743,0.23428625951129683,0.4942351450016335,0.27147859548707004,0.704,0.296,0.534,0.466,0.787,0.213,0.652,0.348,0.865,0.135,0.769,0.231,0.374,0.626,0.881,0.119,0.245,0.755,0.372,0.628,0.906,0.094,0.682,0.318,0.597,0.403,0.438,0.562,0.702,0.298,0.933,0.067,0.72,0.28,0.355,0.645,0.949,0.051,0.887,0.113,0.981,0.019,0.951,0.049,0.184,0.816,0.166,0.834,0.629,0.371,0.554,0.446,0.789,0.211,0.861,0.139,0.684,0.316,0.821,0.179,0.664,0.336,0.687,0.313,0.811,0.189,0.926,0.074,0.179,0.821,0.859,0.141,0.365,0.635
all,all,BO,5503,3071.536,0.6841923888845298,0.1366237495238785,0.1791838615915941,10.925,0.113,0.829,0.026,0.032,0.286,0.169,0.025,0.064,0.456,0.237,0.17,0.028,0.069,0.496,0.1843751676565048,0.36138632311645763,0.4542385092270374,0.18842371931200855,0.3699620380125053,0.441614242675486,0.2694621290109322,0.2465566537625908,0.4839812172264768,0.14042854075929084,0.6135421001895603,0.24602935905114814,0.18537074263906675,0.1623064575994966,0.6523227997614368,0.09510157864326495,0.18433899009109408,0.7205594312656408,0.12193847742818437,0.1994578730750784,0.6786036494967373,0.17409583812051246,0.3184455886359568,0.5074585732435305,0.20155171966679816,0.2783545737118365,0.5200937066213653,0.15169356949171311,0.3015268588532241,0.5467795716550625,0.19970168557997656,0.291618875038294,0.5086794393817294,0.11739250313139653,0.5504097934252943,0.332197703443309,0.15242253364328795,0.40276150177158554,0.44481596458512634,0.15622516639063272,0.39834417413334144,0.4454306594760258,0.14825007931264386,0.400389111383961,0.45136080930339506,0.10720169268509426,0.6310108589700544,0.2617874483448511,0.685,0.315,0.786,0.214,0.851,0.149,0.529,0.471,0.831,0.169,0.771,0.229,0.658,0.342,0.869,0.131,0.422,0.578,0.418,0.582,0.792,0.208,0.438,0.562,0.381,0.619,0.388,0.612,0.659,0.341,0.901,0.099,0.761,0.239,0.352,0.648,0.966,0.034,0.804,0.196,0.859,0.141,0.854,0.146,0.201,0.799,0.136,0.864,0.547,0.453,0.411,0.589,0.639,0.361,0.821,0.179,0.656,0.344,0.802,0.198,0.617,0.383,0.73,0.27,0.778,0.222,0.79,0.21,0.351,0.649,0.667,0.333,0.17,0.83
